Semester_Week,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA,hour,minute,sin_hour,cos_hour,Day_Of_Week,Is_weekend,Semester_Spring 2017,Class_Standing_Graduate,Class_Standing_Junior,Class_Standing_Other,Class_Standing_Senior,Class_Standing_Sophomore,Expected_Graduation_Fall Semester 2019,Expected_Graduation_Fall Semester 2020,Expected_Graduation_Spring Semester 2017,Expected_Graduation_Spring Semester 2018,Expected_Graduation_Spring Semester 2020,Expected_Graduation_Spring Semester 2021,Expected_Graduation_Summer Semester 2017,Expected_Graduation_Summer Semester 2018,Expected_Graduation_Summer Semester 2019,Expected_Graduation_Summer Semester 2020,Gender_MALE,time_bin_Evening,time_bin_Morning,course_level_Grad level Course,course_level_Junior level Course,course_level_Senior level Course,course_level_Sophomore level Course,course_level_Unknown course number,occupancy
7,13,3.0,103.0,2.074,0.926,19,47,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,23
4,13,3.0,103.0,2.074,0.926,19,53,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,23
13,13,3.0,103.0,2.074,0.926,17,44,-0.9659258262890683,-0.25881904510252063,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10
5,6,4.0,134.0,3.423,0.577,9,29,0.7071067811865476,-0.7071067811865475,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6
16,6,4.0,134.0,3.423,0.577,12,8,1.2246467991473532e-16,-1.0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7
10,6,4.0,134.0,3.423,0.577,16,49,-0.8660254037844384,-0.5000000000000004,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22
10,6,4.0,134.0,3.423,0.577,10,22,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,10
6,6,4.0,134.0,3.423,0.577,15,35,-0.7071067811865471,-0.7071067811865479,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17
10,6,4.0,134.0,3.423,0.577,19,20,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,20
10,6,4.0,134.0,3.423,0.577,16,9,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,22
12,6,4.0,134.0,3.423,0.577,18,27,-1.0,-1.8369701987210297e-16,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19
16,6,4.0,134.0,3.423,0.577,20,40,-0.8660254037844386,0.5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16
3,6,4.0,134.0,3.423,0.577,12,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16
16,6,4.0,134.0,3.423,0.577,17,56,-0.9659258262890683,-0.25881904510252063,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27
4,15,2.5,126.0,2.569,-0.069,17,30,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10,15,2.8,131.0,2.873,-0.073,10,50,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,10
13,15,2.8,131.0,2.873,-0.073,17,15,-0.9659258262890683,-0.25881904510252063,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,15
13,15,2.8,131.0,2.873,-0.073,19,25,-0.9659258262890684,0.2588190451025203,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,15
15,12,2.75,136.0,2.738,0.012,19,30,-0.9659258262890684,0.2588190451025203,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16
2,12,2.75,136.0,2.738,0.012,11,47,0.258819045102521,-0.9659258262890682,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
5,12,2.75,136.0,2.738,0.012,11,42,0.258819045102521,-0.9659258262890682,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8
5,12,4.0,135.0,3.88,0.12,13,25,-0.2588190451025208,-0.9659258262890683,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23
3,12,4.0,135.0,3.88,0.12,13,30,-0.2588190451025208,-0.9659258262890683,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
4,12,4.0,135.0,3.88,0.12,18,4,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6
3,12,4.0,135.0,3.88,0.12,18,11,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
6,12,4.0,135.0,3.88,0.12,18,3,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14
7,12,4.0,135.0,3.88,0.12,11,38,0.258819045102521,-0.9659258262890682,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8
6,12,4.0,135.0,3.88,0.12,11,31,0.258819045102521,-0.9659258262890682,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7
4,12,4.0,135.0,3.88,0.12,13,32,-0.2588190451025208,-0.9659258262890683,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18
5,12,4.0,135.0,3.88,0.12,18,6,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7
17,15,2.4,179.0,2.615,-0.215,11,54,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12
16,15,2.4,179.0,2.615,-0.215,16,59,-0.8660254037844384,-0.5000000000000004,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33
9,14,3.6,169.36,3.353,0.247,18,44,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,11
3,4,1.0,150.0,2.089,-1.089,14,21,-0.4999999999999998,-0.8660254037844388,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19
10,4,1.0,150.0,2.089,-1.089,14,26,-0.4999999999999998,-0.8660254037844388,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8
5,4,1.0,150.0,2.089,-1.089,14,24,-0.4999999999999998,-0.8660254037844388,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
3,4,1.0,150.0,2.089,-1.089,13,43,-0.2588190451025208,-0.9659258262890683,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16
7,4,1.0,150.0,2.089,-1.089,13,27,-0.2588190451025208,-0.9659258262890683,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15
6,4,1.0,150.0,2.089,-1.089,17,8,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17
16,4,1.0,150.0,2.089,-1.089,12,21,1.2246467991473532e-16,-1.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
6,12,3.333,151.0,3.795,-0.462,18,2,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11
14,12,3.333,151.0,3.795,-0.462,18,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7
5,12,3.333,151.0,3.795,-0.462,18,3,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18
13,12,3.333,151.0,3.795,-0.462,18,12,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12
5,12,3.333,151.0,3.795,-0.462,17,8,-0.9659258262890683,-0.25881904510252063,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
4,12,3.333,151.0,3.795,-0.462,16,58,-0.8660254037844384,-0.5000000000000004,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
3,12,3.333,151.0,3.795,-0.462,16,33,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
6,12,3.333,151.0,3.795,-0.462,16,38,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23
7,12,3.333,151.0,3.795,-0.462,16,51,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
16,12,3.333,151.0,3.795,-0.462,17,45,-0.9659258262890683,-0.25881904510252063,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
10,12,3.333,151.0,3.795,-0.462,16,54,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
12,12,3.333,151.0,3.795,-0.462,16,52,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23
5,12,3.333,151.0,3.795,-0.462,16,56,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25
13,12,3.333,151.0,3.795,-0.462,17,7,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
11,12,3.333,151.0,3.795,-0.462,17,3,-0.9659258262890683,-0.25881904510252063,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
6,18,3.75,143.0,2.617,1.133,16,12,-0.8660254037844384,-0.5000000000000004,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18
13,18,3.75,143.0,2.617,1.133,11,3,0.258819045102521,-0.9659258262890682,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6
12,18,3.529,160.0,3.16,0.369,17,56,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9
11,18,3.529,160.0,3.16,0.369,19,43,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20
9,15,3.4,133.0,3.352,0.048,14,12,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20
14,12,2.75,134.0,2.181,0.569,10,7,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,9
17,12,2.75,134.0,2.181,0.569,11,7,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,11
6,12,2.75,134.0,2.181,0.569,16,5,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,19
10,12,2.75,134.0,2.181,0.569,12,9,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,15
16,12,2.75,134.0,2.181,0.569,12,46,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,12
11,12,2.75,134.0,2.181,0.569,19,14,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,19
7,18,3.111,173.0,3.338,-0.227,17,53,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
10,13,3.0,132.0,2.758,0.242,18,42,-1.0,-1.8369701987210297e-16,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,14
2,18,4.0,169.0,3.976,0.024,16,29,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8
3,18,4.0,169.0,3.976,0.024,19,18,-0.9659258262890684,0.2588190451025203,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,14
13,18,4.0,169.0,3.976,0.024,17,32,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9
7,15,2.25,91.0,3.034,-0.784,14,52,-0.4999999999999998,-0.8660254037844388,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
16,15,2.25,137.0,2.722,-0.472,15,43,-0.7071067811865471,-0.7071067811865479,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,38
13,15,2.25,137.0,2.722,-0.472,19,3,-0.9659258262890684,0.2588190451025203,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,14
9,15,2.25,137.0,2.722,-0.472,15,52,-0.7071067811865471,-0.7071067811865479,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11
6,15,2.25,137.0,2.722,-0.472,15,56,-0.7071067811865471,-0.7071067811865479,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21
2,15,2.25,137.0,2.722,-0.472,16,4,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10
5,15,2.25,137.0,2.722,-0.472,16,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21
11,15,2.25,137.0,2.722,-0.472,16,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8
5,15,2.25,137.0,2.722,-0.472,16,8,-0.8660254037844384,-0.5000000000000004,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22
7,15,2.25,137.0,2.722,-0.472,15,50,-0.7071067811865471,-0.7071067811865479,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19
4,15,2.25,137.0,2.722,-0.472,15,59,-0.7071067811865471,-0.7071067811865479,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14
5,15,2.25,137.0,2.722,-0.472,15,58,-0.7071067811865471,-0.7071067811865479,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23
3,15,2.25,137.0,2.722,-0.472,16,1,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14
9,15,2.25,137.0,2.722,-0.472,15,53,-0.7071067811865471,-0.7071067811865479,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20
10,15,2.25,137.0,2.722,-0.472,16,6,-0.8660254037844384,-0.5000000000000004,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19
7,15,2.25,137.0,2.722,-0.472,16,51,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10
4,15,2.25,137.0,2.722,-0.472,19,0,-0.9659258262890684,0.2588190451025203,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,19
3,15,2.25,137.0,2.722,-0.472,19,2,-0.9659258262890684,0.2588190451025203,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,17
11,15,2.25,137.0,2.722,-0.472,15,54,-0.7071067811865471,-0.7071067811865479,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16
7,15,2.25,137.0,2.722,-0.472,18,52,-1.0,-1.8369701987210297e-16,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,23
3,15,2.25,137.0,2.722,-0.472,16,9,-0.8660254037844384,-0.5000000000000004,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11
5,15,2.25,137.0,2.722,-0.472,19,1,-0.9659258262890684,0.2588190451025203,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,23
2,15,2.25,137.0,2.722,-0.472,19,0,-0.9659258262890684,0.2588190451025203,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,11
11,15,2.25,137.0,2.722,-0.472,16,2,-0.8660254037844384,-0.5000000000000004,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12
6,15,2.25,137.0,2.722,-0.472,15,52,-0.7071067811865471,-0.7071067811865479,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14
10,15,2.25,137.0,2.722,-0.472,16,1,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20
9,15,2.25,137.0,2.722,-0.472,16,2,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13
10,15,2.25,137.0,2.722,-0.472,19,14,-0.9659258262890684,0.2588190451025203,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,24
2,15,2.25,137.0,2.722,-0.472,15,54,-0.7071067811865471,-0.7071067811865479,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7
4,15,2.25,137.0,2.722,-0.472,15,53,-0.7071067811865471,-0.7071067811865479,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13
9,3,4.0,128.0,3.045,0.955,11,25,0.258819045102521,-0.9659258262890682,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9
11,3,4.0,128.0,3.045,0.955,10,23,0.49999999999999994,-0.8660254037844387,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
9,3,4.0,128.0,3.045,0.955,14,40,-0.4999999999999998,-0.8660254037844388,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
10,3,4.0,128.0,3.045,0.955,10,40,0.49999999999999994,-0.8660254037844387,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5
9,3,4.0,128.0,3.045,0.955,10,32,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
13,3,4.0,128.0,3.045,0.955,18,35,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13
11,3,4.0,128.0,3.045,0.955,10,41,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8
7,3,4.0,128.0,3.045,0.955,12,30,1.2246467991473532e-16,-1.0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
10,15,2.75,128.0,3.256,-0.506,11,21,0.258819045102521,-0.9659258262890682,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8
13,16,2.5,72.0,2.443,0.057,13,43,-0.2588190451025208,-0.9659258262890683,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26
15,16,2.5,72.0,2.443,0.057,8,40,0.8660254037844388,-0.4999999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2
15,16,2.5,72.0,2.443,0.057,13,32,-0.2588190451025208,-0.9659258262890683,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14
10,16,2.5,72.0,2.443,0.057,13,28,-0.2588190451025208,-0.9659258262890683,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9
5,16,2.5,72.0,2.443,0.057,16,8,-0.8660254037844384,-0.5000000000000004,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22
12,16,2.5,72.0,2.443,0.057,20,18,-0.8660254037844386,0.5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,14
15,16,2.5,72.0,2.443,0.057,19,19,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,10
10,16,2.5,72.0,2.443,0.057,16,19,-0.8660254037844384,-0.5000000000000004,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15
10,16,2.5,72.0,2.443,0.057,13,34,-0.2588190451025208,-0.9659258262890683,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14
6,16,2.5,72.0,2.443,0.057,15,25,-0.7071067811865471,-0.7071067811865479,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15
5,15,3.0,134.0,2.696,0.304,9,21,0.7071067811865476,-0.7071067811865475,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
11,17,2.882,147.0,3.242,-0.36,19,2,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,22
5,17,2.882,147.0,3.242,-0.36,15,26,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22
5,17,2.882,147.0,3.242,-0.36,19,33,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,21
4,17,2.882,147.0,3.242,-0.36,19,7,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,14
5,16,2.687,162.0,3.425,-0.738,18,19,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18
16,15,2.4,131.0,2.547,-0.147,15,39,-0.7071067811865471,-0.7071067811865479,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19
2,10,3.4,145.0,2.543,0.857,11,49,0.258819045102521,-0.9659258262890682,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7
5,10,3.4,145.0,2.543,0.857,11,46,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,14
3,10,3.4,145.0,2.543,0.857,10,9,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
13,10,3.4,145.0,2.543,0.857,11,36,0.258819045102521,-0.9659258262890682,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5
13,12,3.25,167.0,2.638,0.612,15,53,-0.7071067811865471,-0.7071067811865479,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16
11,12,3.25,167.0,2.638,0.612,15,28,-0.7071067811865471,-0.7071067811865479,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14
11,12,3.25,167.0,2.638,0.612,15,36,-0.7071067811865471,-0.7071067811865479,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9
7,13,2.615,129.0,2.8,-0.185,10,33,0.49999999999999994,-0.8660254037844387,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4
15,13,2.615,129.0,2.8,-0.185,21,24,-0.7071067811865477,0.7071067811865474,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5
15,15,3.733,122.0,3.465,0.268,21,25,-0.7071067811865477,0.7071067811865474,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6
17,15,2.8,132.0,2.658,0.142,11,41,0.258819045102521,-0.9659258262890682,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2
